Price,Open,High,Low,Close,ATR,ATR_TICKS
Ticker,GC=F,GC=F,GC=F,GC=F,,
Date,,,,,,
2024-10-09,2603.0,2607.699951171875,2603.0,2606.0,,
2024-10-10,2602.5,2628.300048828125,2602.5,2620.60009765625,,
2024-10-11,2638.300048828125,2658.10009765625,2638.199951171875,2657.60009765625,,
2024-10-14,2655.0,2655.300048828125,2647.800048828125,2647.800048828125,,
2024-10-15,2661.39990234375,2661.39990234375,2661.39990234375,2661.39990234375,,
2024-10-16,2674.0,2674.0,2674.0,2674.0,,
2024-10-17,2677.39990234375,2691.699951171875,2677.199951171875,2691.0,,
2024-10-18,2713.699951171875,2719.60009765625,2713.699951171875,2713.699951171875,,
2024-10-21,2721.89990234375,2738.39990234375,2719.5,2723.10009765625,,
2024-10-22,2731.699951171875,2746.0,2728.60009765625,2744.199951171875,,
2024-10-23,2742.5,2742.5,2714.199951171875,2714.39990234375,,
2024-10-24,2729.0,2736.10009765625,2729.0,2734.89990234375,,
2024-10-25,2725.5,2742.39990234375,2725.5,2740.89990234375,,
2024-10-28,2736.10009765625,2742.89990234375,2729.5,2742.89990234375,19.992850167410715,199.93
2024-10-29,2768.39990234375,2768.39990234375,2768.39990234375,2768.39990234375,21.478567940848215,214.79
2024-10-30,2774.60009765625,2789.0,2774.60009765625,2788.5,21.107142857142858,211.07
2024-10-31,2787.39990234375,2787.5,2733.5,2738.300048828125,22.357142857142858,223.57
2024-11-01,2745.5,2756.0,2734.199951171875,2738.60009765625,23.214285714285715,232.14
2024-11-04,2736.5,2737.10009765625,2736.10009765625,2736.10009765625,22.421439034598215,224.21
2024-11-05,2743.0,2743.89990234375,2740.300048828125,2740.300048828125,22.078560965401785,220.79
2024-11-06,2734.5,2734.5,2659.39990234375,2667.60009765625,26.592860630580358,265.93
2024-11-07,2662.5,2699.10009765625,2662.5,2698.39990234375,27.164289202008927,271.64
2024-11-08,2688.5,2694.60009765625,2682.89990234375,2687.5,26.507149832589285,265.07
2024-11-11,2671.699951171875,2671.699951171875,2611.199951171875,2611.199951171875,30.321446010044642,303.21
2024-11-12,2605.5,2605.5,2592.800048828125,2600.0,29.492867606026785,294.93
2024-11-13,2611.10009765625,2611.800048828125,2580.800048828125,2580.800048828125,30.157139369419642,301.57
2024-11-14,2555.10009765625,2576.199951171875,2554.199951171875,2568.199951171875,30.850010463169642,308.5
2024-11-15,2565.699951171875,2565.699951171875,2565.699951171875,2565.699951171875,30.071446010044642,300.71
2024-11-18,2591.699951171875,2610.699951171875,2589.39990234375,2610.60009765625,31.464303152901785,314.64
2024-11-19,2621.89990234375,2627.699951171875,2619.300048828125,2627.10009765625,31.214285714285715,312.14
2024-11-20,2638.5,2648.199951171875,2638.5,2648.199951171875,28.7928466796875,287.93
2024-11-21,2659.300048828125,2672.10009765625,2655.699951171875,2672.10009765625,28.942853655133927,289.43
2024-11-22,2687.5,2710.5,2685.60009765625,2709.89990234375,31.507132393973215,315.07
2024-11-25,2689.39990234375,2689.39990234375,2616.800048828125,2616.800048828125,37.59999302455357,376.0
2024-11-26,2625.60009765625,2625.60009765625,2620.300048828125,2620.300048828125,32.449986049107146,324.5
2024-11-27,2633.5,2657.89990234375,2627.199951171875,2639.89990234375,32.521397181919646,325.21
2024-11-29,2636.39990234375,2664.300048828125,2620.699951171875,2657.0,34.52854701450893,345.29
2024-12-02,2649.0,2649.800048828125,2621.699951171875,2634.89990234375,31.5999755859375,316.0
2024-12-03,2639.0,2654.699951171875,2636.0,2644.699951171875,31.699986049107142,317.0
2024-12-04,2639.199951171875,2658.300048828125,2637.0,2653.800048828125,31.007132393973215,310.07
2024-12-05,2652.39990234375,2655.0,2625.699951171875,2626.60009765625,31.199986049107142,312.0
2024-12-06,2620.199951171875,2643.10009765625,2617.5,2638.60009765625,32.84999302455357,328.5
2024-12-09,2632.10009765625,2677.10009765625,2630.800048828125,2664.89990234375,32.94285365513393,329.43
2024-12-10,2662.300048828125,2698.199951171875,2661.0,2697.60009765625,34.378574916294646,343.79
2024-12-11,2701.800048828125,2733.800048828125,2693.10009765625,2733.800048828125,35.77858189174107,357.79
2024-12-12,2725.10009765625,2725.10009765625,2677.39990234375,2687.5,38.100010463169646,381.0
2024-12-13,2688.199951171875,2689.300048828125,2647.89990234375,2656.0,38.31431361607143,383.14
2024-12-16,2658.300048828125,2663.300048828125,2651.0,2651.39990234375,32.542898995535715,325.43
2024-12-17,2651.800048828125,2652.300048828125,2632.5,2644.39990234375,33.32861328125,333.29
2024-12-18,2644.300048828125,2647.10009765625,2590.199951171875,2636.5,34.707205636160715,347.07
2024-12-19,2582.10009765625,2610.300048828125,2582.10009765625,2592.199951171875,35.47862025669643,354.79
2024-12-20,2605.300048828125,2631.60009765625,2604.89990234375,2628.699951171875,35.771484375,357.71
2024-12-23,2620.0,2627.699951171875,2611.10009765625,2612.300048828125,35.614327566964285,356.14
2024-12-24,2613.0,2620.0,2609.5,2620.0,34.8428955078125,348.43
2024-12-26,2628.5,2638.800048828125,2627.89990234375,2638.800048828125,34.0928955078125,340.93
2024-12-27,2617.699951171875,2617.699951171875,2616.39990234375,2617.199951171875,33.864327566964285,338.64
2024-12-30,2620.699951171875,2626.89990234375,2597.0,2606.10009765625,32.69288853236607,326.93
2024-12-31,2608.39990234375,2629.199951171875,2604.89990234375,2629.199951171875,31.771466936383927,317.71
2025-01-02,2633.0,2663.10009765625,2633.0,2658.89990234375,31.2857666015625,312.86
2025-01-03,2658.699951171875,2658.699951171875,2641.800048828125,2645.0,28.478602818080358,284.79
2025-01-06,2645.5,2647.0,2617.300048828125,2638.39990234375,27.642874581473215,276.43
2025-01-07,2653.39990234375,2657.5,2653.0,2656.699951171875,28.128592354910715,281.29
2025-01-08,2655.5,2676.89990234375,2653.5,2664.5,28.385724748883927,283.86
2025-01-09,2669.699951171875,2686.300048828125,2667.89990234375,2683.800048828125,25.878574916294642,258.79
2025-01-10,2686.10009765625,2720.10009765625,2683.699951171875,2708.5,24.592878069196427,245.93
2025-01-13,2711.10009765625,2711.199951171875,2673.5,2673.5,24.471435546875,244.71
2025-01-14,2673.60009765625,2688.300048828125,2670.800048828125,2677.5,24.464303152901785,244.64
2025-01-15,2690.800048828125,2712.5,2690.800048828125,2712.5,26.214303152901785,262.14
2025-01-16,2731.699951171875,2749.800048828125,2731.699951171875,2746.39990234375,27.535731724330358,275.36
2025-01-17,2736.0,2751.60009765625,2725.5,2744.300048828125,27.800013950892858,278.0
2025-01-21,2746.0,2755.0,2724.800048828125,2755.0,27.821446010044642,278.21
2025-01-22,2754.5,2768.800048828125,2753.5,2767.60009765625,27.1785888671875,271.79
2025-01-23,2760.0,2765.0,2745.39990234375,2763.10009765625,26.342878069196427,263.43
2025-01-24,2759.800048828125,2792.0,2759.800048828125,2777.300048828125,27.421456473214285,274.21
2025-01-27,2761.10009765625,2762.199951171875,2737.5,2737.5,28.142892020089285,281.43
2025-01-28,2738.0,2766.800048828125,2738.0,2766.800048828125,28.8714599609375,288.71
