Price,Open,High,Low,Close,ATR,ATR_TICKS
Ticker,NQ=F,NQ=F,NQ=F,NQ=F,,
Date,,,,,,
2024-11-26,20906.25,21024.75,20755.0,20993.5,300.4107142857143,1201.64
2024-11-27,20990.75,21019.0,20675.0,20813.0,297.01785714285717,1188.07
2024-11-29,20813.0,21017.5,20805.5,20993.5,301.92857142857144,1207.71
2024-12-02,20995.25,21259.75,20940.0,21218.0,307.44642857142856,1229.79
2024-12-03,21220.0,21329.0,21134.25,21281.5,307.2857142857143,1229.14
2024-12-04,21323.0,21548.5,21305.75,21536.5,311.2142857142857,1244.86
2024-12-05,21513.25,21567.25,21437.5,21473.25,303.35714285714283,1213.43
2024-12-06,21450.0,21669.25,21424.75,21656.75,277.5,1110.0
2024-12-09,21649.0,21706.25,21436.0,21483.75,279.07142857142856,1116.29
2024-12-10,21479.25,21606.75,21352.75,21405.25,267.92857142857144,1071.71
2024-12-11,21436.0,21820.0,21405.75,21793.5,271.39285714285717,1085.57
2024-12-12,21756.75,21772.5,21604.25,21651.25,256.94642857142856,1027.79
2024-12-13,21720.75,21908.0,21666.5,21795.75,261.94642857142856,1047.79
2024-12-16,21780.25,22152.5,21762.0,22110.25,268.35714285714283,1073.43
2024-12-17,22115.0,22124.5,21942.25,22014.75,262.10714285714283,1048.43
2024-12-18,22010.0,22083.75,21034.25,21218.75,312.5,1250.0
2024-12-19,21218.5,21424.25,21080.0,21112.75,321.94642857142856,1287.79
2024-12-20,21151.5,21151.5,20745.0,20947.98046875,328.14285714285717,1312.57
2024-12-23,21566.0,21776.75,21476.75,21753.25,373.42996651785717,1493.72
2024-12-24,21743.25,22049.75,21709.0,22028.5,378.6978236607143,1514.79
2024-12-26,22049.5,22111.25,21870.25,22008.0,386.64425223214283,1546.58
2024-12-27,21990.75,22008.0,21498.75,21698.5,405.55496651785717,1622.22
2024-12-30,21711.0,21742.75,21253.0,21416.25,421.23353794642856,1684.93
2024-12-31,21390.25,21524.75,21182.0,21226.5,427.5728236607143,1710.29
2025-01-02,21269.0,21490.5,20983.75,21167.5,434.14425223214283,1736.58
2025-01-03,21186.75,21559.25,21144.0,21516.5,450.287109375,1801.15
2025-01-06,21532.25,21896.75,21478.25,21744.5,461.84068080357144,1847.36
2025-01-07,21781.25,21806.0,21279.5,21359.75,471.55496651785717,1886.22
2025-01-08,21380.75,21448.25,21166.25,21360.75,478.67996651785717,1914.72
2025-01-09,21334.75,21347.25,21218.0,21301.5,413.912109375,1655.65
2025-01-10,21302.75,21372.5,20874.75,21016.0,424.8763950892857,1699.51
2025-01-13,21027.5,21037.0,20694.0,20947.25,420.34068080357144,1681.36
2025-01-14,21020.0,21143.75,20773.5,20919.5,387.5892857142857,1550.36
2025-01-15,20977.0,21452.75,20909.0,21400.25,402.0892857142857,1608.36
2025-01-16,21389.0,21567.25,21172.25,21249.75,413.0892857142857,1652.36
2025-01-17,21227.5,21682.5,21209.25,21594.75,410.51785714285717,1642.07
2025-01-21,21600.0,21783.5,21377.75,21709.5,404.51785714285717,1618.07
2025-01-22,21809.25,22093.5,21768.25,22000.5,407.4642857142857,1629.86
2025-01-23,21981.75,22050.5,21855.5,22038.25,385.19642857142856,1540.79
2025-01-24,22018.5,22078.25,21844.0,21911.25,372.26785714285717,1489.07
2025-01-27,21771.0,21771.0,20763.75,21258.5,424.3392857142857,1697.36
2025-01-28,21343.25,21626.0,21159.5,21581.75,420.05357142857144,1680.21
2025-01-29,21559.0,21697.0,21367.0,21523.25,423.48214285714283,1693.93
2025-01-30,21547.75,21748.75,21419.5,21624.75,436.80357142857144,1747.21
2025-01-31,21680.0,21966.0,21533.75,21589.25,432.125,1728.5
2025-02-03,21200.0,21579.75,20943.0,21405.0,453.7857142857143,1815.14
2025-02-04,21592.0,21694.0,21242.5,21670.25,459.5892857142857,1838.36
2025-02-05,21562.0,21795.0,21429.75,21763.0,446.8392857142857,1787.36
2025-02-06,21764.5,21882.25,21705.75,21871.75,431.23214285714283,1724.93
2025-02-07,21817.75,21968.0,21552.75,21590.75,427.0892857142857,1708.36
2025-02-10,21463.25,21894.0,21418.0,21846.5,432.10714285714283,1728.43
2025-02-11,21832.0,21871.5,21669.5,21786.75,419.10714285714283,1676.43
2025-02-12,21794.25,21862.5,21510.75,21804.75,430.30357142857144,1721.21
2025-02-13,21861.25,22124.0,21753.0,22113.25,440.07142857142856,1760.29
2025-02-14,22071.0,22225.0,22042.5,22196.25,371.14285714285717,1484.57
2025-02-18,22235.75,22319.75,22102.75,22232.25,353.32142857142856,1413.29
2025-02-19,22224.5,22299.75,22118.0,22250.5,342.73214285714283,1370.93
2025-02-20,22213.0,22235.5,21951.0,22141.75,340.60714285714283,1362.43
2025-02-21,22136.0,22245.5,21652.75,21679.25,352.07142857142856,1408.29
2025-02-24,21700.75,21813.0,21407.5,21420.25,334.875,1339.5
2025-02-25,21442.5,21453.75,20990.0,21149.0,335.75,1343.0
2025-02-26,21230.5,21409.25,21055.0,21187.0,334.9642857142857,1339.86
2025-02-27,21249.0,21386.5,20583.25,20605.75,379.73214285714283,1518.93
2025-02-28,20649.5,20944.25,20460.5,20919.5,384.625,1538.5
2025-03-03,21005.25,21121.0,20316.75,20468.25,408.07142857142856,1632.29
2025-03-04,20527.0,20732.5,20075.25,20399.0,440.5892857142857,1762.36
2025-03-05,20555.0,20725.0,20215.0,20665.0,451.89285714285717,1807.57
2025-03-06,20605.25,20647.5,20003.0,20089.25,472.67857142857144,1890.71
2025-03-07,20214.5,20286.25,19765.5,20229.75,496.8392857142857,1987.36
2025-03-10,20147.0,20156.5,19272.25,19452.75,549.7321428571429,2198.93
2025-03-11,19440.0,19686.75,19139.25,19399.0,575.8571428571429,2303.43
2025-03-12,19412.75,19788.75,19387.0,19618.5,583.1607142857143,2332.64
2025-03-13,19572.0,19694.0,19170.0,19249.0,578.25,2313.0
2025-03-14,19312.75,19742.5,19296.75,19712.0,584.5357142857143,2338.14
2025-03-17,19668.25,19959.25,19550.5,19831.75,580.6071428571429,2322.43
2025-03-18,19821.0,19858.0,19397.75,19496.75,588.1785714285714,2352.71
2025-03-19,19496.75,19935.0,19455.5,19746.75,565.0535714285714,2260.21
2025-03-20,19746.75,19898.75,19530.25,19678.5,556.8214285714286,2227.29
2025-03-21,19690.75,19728.75,19408.0,19450.810546875,522.2857142857143,2089.14
2025-03-24,20050.5,20409.5,20050.5,20374.25,543.8171037946429,2175.27
2025-03-25,20353.0,20524.75,20293.0,20488.5,523.9421037946429,2095.77
2025-03-26,20511.5,20536.75,20045.0,20116.5,511.78138950892856,2047.13
2025-03-27,20046.0,20199.5,19937.25,19990.25,493.31710379464283,1973.27
2025-03-28,19995.25,20011.75,19357.5,19457.0,471.65638950892856,1886.63
2025-03-31,19319.75,19489.75,18976.75,19439.5,469.19210379464283,1876.77
2025-04-01,19411.25,19644.0,19261.25,19604.5,467.8349609375,1871.34
2025-04-02,19600.5,20044.25,19076.75,19758.0,499.51353236607144,1998.05
2025-04-03,19020.0,19177.0,18614.0,18675.5,545.9778180803571,2183.91
2025-04-04,18660.0,18713.0,17387.5,17539.0,611.4599609375,2445.84
2025-04-07,17100.0,18361.5,16460.0,17563.25,714.4063895089286,2857.63
2025-04-08,17665.0,18357.25,16973.5,17243.75,778.9956752232143,3115.98
2025-04-09,17220.25,19386.75,16735.0,19288.75,942.0849609375,3768.34
2025-04-10,19266.75,19383.5,17919.0,18484.5,1023.7813895089286,4095.13
2025-04-11,18464.75,18873.5,18067.0,18807.5,1012.9107142857143,4051.64
2025-04-14,19225.0,19256.0,18737.5,18934.75,1033.392857142857,4133.57
2025-04-15,18902.5,19144.75,18809.0,18960.25,1022.25,4089.0
2025-04-16,18790.0,18861.25,18116.25,18385.25,1063.8035714285713,4255.21
2025-04-17,18391.25,18652.75,18261.5,18380.75,1045.017857142857,4180.07
2025-04-21,18306.25,18383.5,17700.0,17922.25,1057.1964285714287,4228.79
2025-04-22,17914.0,18514.0,17863.75,18385.0,1076.3035714285713,4305.21
2025-04-23,18646.0,19165.5,18623.75,18804.0,1062.9464285714287,4251.79
2025-04-24,18826.5,19418.0,18594.75,19322.0,1040.0357142857142,4160.14
2025-04-25,19405.0,19589.0,19216.25,19535.25,971.9821428571429,3887.93
2025-04-28,19524.5,19623.0,19257.25,19528.0,862.2857142857143,3449.14
2025-04-29,19478.25,19688.5,19378.0,19642.0,785.625,3142.5
2025-04-30,19599.75,19880.0,19103.75,19658.5,651.6607142857143,2606.64
2025-05-01,19834.0,20125.75,19757.25,19870.75,580.4285714285714,2321.71
2025-05-02,19782.5,20276.75,19749.5,20195.25,560.4821428571429,2241.93
2025-05-05,20181.5,20201.75,19966.0,20055.5,540.2857142857143,2161.14
2025-05-06,20014.25,20036.75,19739.0,19876.5,538.9107142857143,2155.64
2025-05-07,19809.0,20133.75,19678.75,19961.0,511.125,2044.5
2025-05-08,19934.5,20337.25,19910.75,20148.0,513.6428571428571,2054.57
