Price,Open,High,Low,Close,ATR,ATR_TICKS
Ticker,GC=F,GC=F,GC=F,GC=F,,
Date,,,,,,
2025-05-30,3315.10009765625,3318.0,3270.89990234375,3288.89990234375,,
2025-06-02,3323.0,3408.10009765625,3319.39990234375,3397.199951171875,,
2025-06-03,3406.5,3417.800048828125,3357.199951171875,3377.10009765625,,
2025-06-04,3377.800048828125,3409.699951171875,3366.89990234375,3399.199951171875,,
2025-06-05,3398.0,3427.699951171875,3362.300048828125,3375.10009765625,,
2025-06-06,3377.39990234375,3398.300048828125,3328.800048828125,3346.60009765625,,
2025-06-09,3333.39990234375,3359.0,3313.10009765625,3354.89990234375,,
2025-06-10,3346.300048828125,3370.39990234375,3321.300048828125,3343.39990234375,,
2025-06-11,3344.300048828125,3382.300048828125,3335.39990234375,3343.699951171875,,
2025-06-12,3377.5,3419.800048828125,3358.5,3402.39990234375,,
2025-06-13,3406.699951171875,3468.0,3399.60009765625,3452.800048828125,,
2025-06-16,3473.0,3476.300048828125,3400.89990234375,3417.300048828125,,
2025-06-17,3404.199951171875,3422.699951171875,3384.39990234375,3406.89990234375,,
2025-06-18,3409.0,3419.0,3380.10009765625,3408.10009765625,60.257167271205354,602.57
2025-06-20,3387.10009765625,3405.199951171875,3356.199951171875,3385.699951171875,60.600027901785715,606.0
2025-06-23,3400.699951171875,3413.800048828125,3361.39990234375,3395.0,55.82859584263393,558.29
2025-06-24,3383.800048828125,3385.0,3308.300048828125,3333.89990234375,57.69287109375,576.93
2025-06-25,3338.10009765625,3351.300048828125,3325.5,3343.10009765625,56.478585379464285,564.79
2025-06-26,3347.5,3363.89990234375,3322.5,3348.0,54.76429966517857,547.64
2025-06-27,3341.300048828125,3341.39990234375,3266.5,3287.60009765625,55.62144252232143,556.21
2025-06-30,3284.300048828125,3321.60009765625,3250.5,3307.699951171875,57.421456473214285,574.21
2025-07-01,3315.699951171875,3370.5,3313.699951171875,3349.800048828125,58.40004185267857,584.0
2025-07-02,3350.0,3371.0,3337.199951171875,3359.699951171875,57.464320591517854,574.64
2025-07-03,3369.0,3376.89990234375,3321.39990234375,3342.89990234375,55.992885044642854,559.93
2025-07-04,3335.0,3355.0,3332.800048828125,3346.5,52.69288853236607,526.93
2025-07-07,3344.5,3352.89990234375,3304.39990234375,3342.800048828125,50.771449497767854,507.71
2025-07-08,3348.89990234375,3355.60009765625,3295.39990234375,3316.89990234375,52.335745675223215,523.36
2025-07-09,3310.60009765625,3325.60009765625,3290.199951171875,3321.0,52.085763113839285,520.86
2025-07-10,3322.199951171875,3339.39990234375,3319.199951171875,3325.699951171875,49.821463448660715,498.21
2025-07-11,3333.10009765625,3381.60009765625,3332.300048828125,3364.0,50.071463448660715,500.71
2025-07-14,3376.5,3389.300048828125,3348.5,3359.10009765625,46.792898995535715,467.93
2025-07-15,3352.0,3375.39990234375,3327.300048828125,3336.699951171875,48.3857421875,483.86
2025-07-16,3330.5,3385.800048828125,3326.10009765625,3359.10009765625,49.69288853236607,496.93
2025-07-17,3354.699951171875,3358.199951171875,3314.300048828125,3345.300048828125,47.071463448660715,470.71
2025-07-18,3347.5,3368.0,3337.199951171875,3358.300048828125,44.19288853236607,441.93
2025-07-21,3355.60009765625,3416.89990234375,3351.0,3406.39990234375,44.414306640625,444.14
2025-07-22,3410.699951171875,3447.5,3394.89990234375,3443.699951171875,45.757167271205354,457.57
2025-07-23,3444.300048828125,3451.699951171875,3390.60009765625,3397.60009765625,46.157156808035715,461.57
2025-07-24,3398.60009765625,3401.10009765625,3355.199951171875,3373.5,47.850027901785715,478.5
2025-07-25,3372.10009765625,3376.60009765625,3325.5,3335.60009765625,48.03574916294643,480.36
2025-07-28,3321.10009765625,3345.39990234375,3300.0,3310.0,46.978585379464285,469.79
2025-07-29,3313.39990234375,3332.300048828125,3305.800048828125,3324.0,46.342860630580354,463.43
2025-07-30,3325.800048828125,3331.800048828125,3263.89990234375,3295.800048828125,49.75001743861607,497.5
2025-07-31,3272.89990234375,3312.0,3272.89990234375,3293.199951171875,48.550013950892854,485.5
2025-08-01,3342.699951171875,3416.89990234375,3331.39990234375,3399.800048828125,54.471435546875,544.71
2025-08-04,3416.60009765625,3439.5,3397.89990234375,3426.39990234375,54.007167271205354,540.07
2025-08-05,3428.89990234375,3444.89990234375,3403.300048828125,3434.699951171875,52.714303152901785,527.14
2025-08-06,3434.89990234375,3440.5,3411.699951171875,3433.39990234375,51.571446010044646,515.71
2025-08-07,3431.800048828125,3483.800048828125,3430.0,3453.699951171875,53.214303152901785,532.14
2025-08-08,3487.89990234375,3534.10009765625,3445.0,3491.300048828125,54.8714599609375,548.71
2025-08-11,3458.10009765625,3466.300048828125,3393.0,3404.699951171875,58.1357421875,581.36
2025-08-12,3393.60009765625,3410.800048828125,3379.10009765625,3399.0,56.03574916294643,560.36
2025-08-13,3399.60009765625,3422.60009765625,3392.699951171875,3408.300048828125,54.892892020089285,548.93
2025-08-14,3407.199951171875,3423.800048828125,3375.5,3383.199951171875,54.69288853236607,546.93
2025-08-15,3383.199951171875,3394.800048828125,3377.699951171875,3382.60009765625,52.671473911830354,526.71
2025-08-18,3382.39990234375,3403.60009765625,3368.0,3378.0,53.321480887276785,533.21
2025-08-19,3378.300048828125,3389.699951171875,3358.10009765625,3358.699951171875,50.728602818080354,507.29
2025-08-20,3359.0,3394.300048828125,3353.39990234375,3388.5,50.857177734375,508.57
2025-08-21,3392.199951171875,3394.39990234375,3367.39990234375,3381.60009765625,43.950038364955354,439.5
2025-08-22,3383.300048828125,3423.39990234375,3362.800048828125,3418.5,45.307163783482146,453.07
2025-08-25,3417.60009765625,3421.5,3405.5,3417.5,43.478602818080354,434.79
2025-08-26,3410.800048828125,3443.300048828125,3396.10009765625,3433.0,44.792881556919646,447.93
2025-08-27,3443.0,3452.5,3422.199951171875,3448.60009765625,43.114310128348215,431.14
2025-08-28,3452.60009765625,3478.699951171875,3442.5,3474.300048828125,39.335728236607146,393.36
2025-08-29,3477.199951171875,3518.5,3463.0,3516.10009765625,36.27858189174107,362.79
2025-09-02,3517.89990234375,3602.39990234375,3506.0,3592.199951171875,40.90000697544643,409.0
2025-09-03,3600.0,3640.10009765625,3592.39990234375,3635.5,42.185721261160715,421.86
2025-09-04,3619.800048828125,3621.60009765625,3573.699951171875,3606.699951171875,43.15000697544643,431.5
2025-09-05,3602.0,3655.5,3595.39990234375,3653.300048828125,46.221435546875,462.21
2025-09-08,3635.0,3685.699951171875,3621.699951171875,3677.39990234375,48.25,482.5
2025-09-09,3676.60009765625,3715.199951171875,3663.699951171875,3682.199951171875,49.671439034598215,496.71
2025-09-10,3662.0,3697.5,3651.39990234375,3682.0,50.04286411830357,500.43
2025-09-11,3680.60009765625,3687.5,3651.0,3673.60009765625,50.721435546875,507.21
2025-09-12,3672.800048828125,3695.5,3667.300048828125,3686.39990234375,48.407156808035715,484.07
2025-09-15,3680.199951171875,3724.89990234375,3662.800048828125,3719.0,51.700003487723215,517.0
2025-09-16,3720.300048828125,3739.89990234375,3711.800048828125,3725.10009765625,50.33571079799107,503.36
